,Unnamed: 0,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],539.71,-46.02,-49.4,6.68,19.04,-4.92,58.95,34.09,167.0,41.0,126.0,24.55,-0.32,1.91,-1.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],523.16,-47.67,-49.4,3.41,0.0,-10.23,47.67,3.6,14.0,0.0,14.0,0.0,-4.43,0.0,-4.43,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],580.33,-41.95,-49.4,14.71,0.0,-10.18,41.95,2.89,10.0,0.0,10.0,0.0,-5.21,0.0,-5.21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,4.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],472.13,-52.78,-49.4,-6.67,12.05,-5.03,55.44,85.67,418.0,149.0,269.0,35.65,-0.14,1.18,-0.88,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],535.37,-46.45,-49.4,5.83,18.55,-5.72,55.0,21.26,104.0,21.0,83.0,20.19,-0.54,2.96,-1.43,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,6.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],651.86,-34.8,-49.4,28.85,0.0,-9.49,34.8,3.12,10.0,0.0,10.0,0.0,-4.1,0.0,-4.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,7.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],618.06,-38.18,-49.4,22.17,0.0,-9.49,38.18,2.69,9.0,0.0,9.0,0.0,-5.12,0.0,-5.12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
8,8.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],600.94,-39.89,-49.4,18.79,4.2,-13.86,48.41,8.09,32.0,17.0,15.0,53.12,-1.43,2.01,-5.33,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,9.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],689.93,-30.99,-49.4,36.38,3.48,-18.29,33.3,2.16,7.0,2.0,5.0,28.57,-4.88,1.74,-7.52,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,10.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],798.93,-20.09,-49.4,57.93,6.05,-11.69,21.42,2.56,7.0,2.0,5.0,28.57,-2.95,3.09,-5.36,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11,11.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.8,-1.7,-49.4,94.27,0.0,-1.63,1.7,0.98,1.0,0.0,1.0,0.0,-1.63,0.0,-1.63,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
12,12.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],780.94,-21.89,-49.4,54.37,0.0,-12.92,21.89,1.1,2.0,0.0,2.0,0.0,-11.57,0.0,-11.57,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
14,14.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],967.22,-3.26,-49.4,91.19,0.0,-3.19,3.26,0.97,1.0,0.0,1.0,0.0,-3.19,0.0,-3.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
15,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
16,16.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],594.73,-40.51,-49.4,17.56,17.54,-4.66,48.45,98.19,392.0,138.0,254.0,35.2,-0.09,1.31,-0.86,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,17.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],546.7,-45.32,-49.4,8.07,19.75,-4.25,54.19,22.96,109.0,22.0,87.0,20.18,-0.5,3.03,-1.39,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18,18.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],590.24,-40.96,-49.4,16.67,0.0,-9.56,40.96,3.91,14.0,0.0,14.0,0.0,-3.62,0.0,-3.62,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,19.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.92,-39.79,-49.4,18.98,0.0,-9.23,39.79,2.87,10.0,0.0,10.0,0.0,-4.87,0.0,-4.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
20,20.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],634.47,-36.54,-49.4,25.42,17.56,-5.03,48.69,77.5,305.0,102.0,203.0,33.44,-0.11,1.63,-0.98,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21,21.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],532.72,-46.72,-49.4,5.3,19.61,-5.72,53.48,22.17,104.0,21.0,83.0,20.19,-0.54,3.13,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
22,22.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],649.58,-35.03,-49.4,28.4,0.0,-9.49,35.03,3.13,10.0,0.0,10.0,0.0,-4.13,0.0,-4.13,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,23.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],618.71,-38.11,-49.4,22.3,0.0,-9.49,38.11,2.69,9.0,0.0,9.0,0.0,-5.11,0.0,-5.11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
24,24.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],713.33,-28.65,-49.4,41.0,0.0,-13.53,28.65,1.6,4.0,0.0,4.0,0.0,-7.96,0.0,-7.96,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
26,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
27,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
28,28.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],780.94,-21.89,-49.4,54.37,0.0,-12.92,21.89,1.1,2.0,0.0,2.0,0.0,-11.57,0.0,-11.57,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
29,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
30,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
31,31.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.84,-60.41,-49.4,-21.75,23.01,-7.3,65.89,76.72,455.0,142.0,313.0,31.21,-0.16,1.39,-0.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,32.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],560.66,-43.92,-49.4,10.83,16.94,-4.89,54.19,20.75,101.0,20.0,81.0,19.8,-0.51,3.38,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,33.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],625.38,-37.45,-49.4,23.62,0.27,-10.35,37.45,3.3,11.0,1.0,10.0,9.09,-4.08,0.27,-4.52,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,34.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],619.06,-38.08,-49.4,22.37,0.0,-9.39,38.08,2.68,9.0,0.0,9.0,0.0,-5.11,0.0,-5.11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
35,35.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],490.03,-50.99,-49.4,-3.13,11.83,-5.03,56.66,64.71,322.0,106.0,216.0,32.92,-0.18,1.52,-1.02,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,36.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],554.96,-44.49,-49.4,9.7,18.33,-5.72,54.42,20.63,100.0,20.0,80.0,20.0,-0.53,3.32,-1.49,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37,37.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],611.96,-38.79,-49.4,20.97,0.0,-10.61,38.79,3.01,10.0,0.0,10.0,0.0,-4.69,0.0,-4.69,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
38,38.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],610.4,-38.95,-49.4,20.66,0.0,-10.53,38.95,2.69,9.0,0.0,9.0,0.0,-5.25,0.0,-5.25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
39,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
41,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
42,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
43,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
44,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
45,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
46,46.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],608.3,-39.16,-49.4,20.24,17.51,-4.67,49.94,67.47,274.0,85.0,189.0,31.02,-0.13,1.97,-1.08,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47,47.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],544.46,-45.54,-49.4,7.62,19.69,-4.92,51.59,20.9,98.0,17.0,81.0,17.35,-0.56,3.84,-1.48,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
48,48.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],644.25,-35.56,-49.4,27.35,0.0,-10.29,35.56,3.13,10.0,0.0,10.0,0.0,-4.21,0.0,-4.21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
49,49.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],613.36,-38.65,-49.4,21.24,0.0,-10.29,38.65,2.69,9.0,0.0,9.0,0.0,-5.19,0.0,-5.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
50,50.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],715.37,-28.45,-49.4,41.41,17.56,-5.03,46.67,69.07,258.0,88.0,170.0,34.11,-0.08,1.87,-1.09,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
51,51.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],538.25,-46.16,-49.4,6.4,19.61,-5.72,53.52,20.71,98.0,18.0,80.0,18.37,-0.57,3.7,-1.53,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
52,52.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],613.96,-38.59,-49.4,21.36,0.0,-10.87,38.59,3.02,10.0,0.0,10.0,0.0,-4.65,0.0,-4.65,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
53,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
54,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
55,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
56,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
57,57.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],243.79,-75.62,-49.4,-51.81,3.13,-5.64,77.55,458.39,2811.0,1375.0,1436.0,48.91,-0.03,0.31,-0.34,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,58.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],679.42,-32.04,-49.4,34.3,19.0,-6.1,51.44,25.75,121.0,30.0,91.0,24.79,-0.26,2.5,-1.17,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,59.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],555.1,-44.48,-49.4,9.73,0.33,-9.96,44.48,3.66,14.0,1.0,13.0,7.14,-4.03,0.33,-4.36,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60,60.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.79,-41.61,-49.4,15.4,0.0,-9.69,41.61,2.88,10.0,0.0,10.0,0.0,-5.16,0.0,-5.16,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
61,61.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],660.8,-33.9,-49.4,30.62,14.23,-5.55,44.49,67.49,278.0,114.0,164.0,41.01,-0.11,1.27,-1.07,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,62.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],619.52,-38.03,-49.4,22.46,20.22,-6.21,50.13,21.24,97.0,24.0,73.0,24.74,-0.43,2.8,-1.49,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
63,63.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],655.79,-34.41,-49.4,29.63,0.0,-9.26,34.41,3.15,10.0,0.0,10.0,0.0,-4.05,0.0,-4.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
64,64.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],633.25,-36.66,-49.4,25.18,0.0,-9.26,36.66,2.72,9.0,0.0,9.0,0.0,-4.86,0.0,-4.86,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
65,65.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],615.78,-38.41,-49.4,21.72,4.2,-13.86,48.41,7.99,31.0,17.0,14.0,54.84,-1.4,2.01,-5.54,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66,66.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],689.93,-30.99,-49.4,36.38,3.48,-18.29,33.3,2.16,7.0,2.0,5.0,28.57,-4.88,1.74,-7.52,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
67,67.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],798.93,-20.09,-49.4,57.93,6.05,-11.69,21.42,2.56,7.0,2.0,5.0,28.57,-2.95,3.09,-5.36,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
68,68.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.8,-1.7,-49.4,94.27,0.0,-1.63,1.7,0.98,1.0,0.0,1.0,0.0,-1.63,0.0,-1.63,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
69,69.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],783.0,-21.68,-49.4,54.78,0.29,-12.92,21.89,1.33,3.0,1.0,2.0,33.33,-7.62,0.29,-11.57,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
70,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
71,71.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],967.22,-3.26,-49.4,91.19,0.0,-3.19,3.26,0.97,1.0,0.0,1.0,0.0,-3.19,0.0,-3.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
72,72.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],735.73,-26.41,-49.4,45.43,16.45,-4.97,39.98,68.39,257.0,96.0,161.0,37.35,-0.07,1.64,-1.09,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73,73.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],562.87,-43.7,-49.4,11.26,20.15,-6.1,52.34,20.66,100.0,24.0,76.0,24.0,-0.51,2.98,-1.61,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
74,74.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],598.57,-40.13,-49.4,18.32,0.0,-9.36,40.13,3.67,13.0,0.0,13.0,0.0,-3.79,0.0,-3.79,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
75,75.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.94,-39.79,-49.4,18.99,0.0,-9.26,39.79,2.85,10.0,0.0,10.0,0.0,-4.87,0.0,-4.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
76,76.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],934.63,-6.52,-49.4,84.75,16.49,-5.02,40.1,60.8,212.0,85.0,127.0,40.09,0.02,1.9,-1.24,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
77,77.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],640.63,-35.92,-49.4,26.63,20.15,-6.13,47.91,21.28,96.0,24.0,72.0,25.0,-0.39,3.08,-1.55,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
78,78.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],654.75,-34.51,-49.4,29.43,0.0,-9.26,34.51,3.15,10.0,0.0,10.0,0.0,-4.06,0.0,-4.06,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
79,79.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],713.33,-28.65,-49.4,41.0,0.0,-13.53,28.65,1.6,4.0,0.0,4.0,0.0,-7.96,0.0,-7.96,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
80,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
81,81.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
82,82.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],780.94,-21.89,-49.4,54.37,0.0,-12.92,21.89,1.1,2.0,0.0,2.0,0.0,-11.57,0.0,-11.57,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
83,83.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],851.45,-14.84,-49.4,68.31,22.05,-5.13,37.32,71.32,272.0,96.0,176.0,35.29,-0.01,1.95,-1.07,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
84,84.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],621.52,-37.83,-49.4,22.86,20.29,-6.41,48.78,21.28,98.0,24.0,74.0,24.49,-0.42,3.11,-1.56,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
85,85.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],657.61,-34.22,-49.4,29.99,0.0,-9.17,34.22,3.37,11.0,0.0,11.0,0.0,-3.65,0.0,-3.65,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
86,86.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],635.04,-36.48,-49.4,25.53,0.0,-9.25,36.48,2.72,9.0,0.0,9.0,0.0,-4.84,0.0,-4.84,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
87,87.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],882.16,-11.76,-49.4,74.38,21.42,-5.55,42.96,64.23,234.0,94.0,140.0,40.17,-0.0,1.8,-1.21,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
88,88.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],656.37,-34.35,-49.4,29.75,20.22,-6.1,47.37,21.3,94.0,21.0,73.0,22.34,-0.38,3.4,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
89,89.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],620.88,-37.9,-49.4,22.73,0.0,-10.5,37.9,2.94,10.0,0.0,10.0,0.0,-4.55,0.0,-4.55,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
90,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
91,91.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
92,92.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
93,93.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
94,94.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],902.47,-9.73,-49.4,78.39,16.44,-4.85,39.74,57.22,206.0,78.0,128.0,37.86,0.0,2.01,-1.22,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
95,95.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],585.5,-41.44,-49.4,15.74,20.15,-6.13,49.65,20.33,94.0,21.0,73.0,22.34,-0.5,3.27,-1.58,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
96,96.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],619.86,-38.0,-49.4,22.53,0.0,-10.5,38.0,2.93,10.0,0.0,10.0,0.0,-4.57,0.0,-4.57,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
97,97.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],934.52,-6.53,-49.4,84.73,16.47,-4.97,39.77,54.26,194.0,78.0,116.0,40.21,0.02,1.99,-1.3,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
98,98.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
99,99.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],483.71,-51.62,-49.4,-4.39,23.53,-5.79,57.84,67.9,351.0,90.0,261.0,25.64,-0.17,1.21,-0.64,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,100.0,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],950.93,-4.88,-49.4,87.97,0.11,-0.77,4.88,4.69,16.0,2.0,14.0,12.5,-0.29,0.07,-0.34,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
