,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
3488,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1311.71,31.2,-49.86,161.7,23.58,-3.6,8.57,6.46,21.0,12.0,9.0,57.14,1.47,3.71,-1.51,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
857,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1299.63,29.99,-49.86,159.28,40.71,-7.46,23.05,8.66,28.0,9.0,19.0,32.14,1.29,9.4,-2.55,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3318,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1293.72,29.4,-49.86,158.11,18.57,-11.4,18.8,7.71,24.0,14.0,10.0,58.33,1.28,3.96,-2.49,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3326,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1282.19,28.25,-49.86,155.81,21.68,-11.09,13.37,5.22,16.0,9.0,7.0,56.25,1.8,4.97,-2.26,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3323,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1257.76,25.81,-49.86,150.93,21.68,-13.1,15.25,5.51,17.0,10.0,7.0,58.82,1.6,4.5,-2.53,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3328,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1254.14,25.44,-49.86,150.21,21.44,-11.09,15.11,4.85,15.0,8.0,7.0,53.33,1.77,5.43,-2.41,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
3486,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1219.19,21.95,-49.86,143.24,23.52,-10.1,15.08,5.88,21.0,11.0,10.0,52.38,1.16,4.26,-2.26,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3321,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1199.82,20.01,-49.86,139.37,21.41,-11.4,18.43,6.97,22.0,12.0,10.0,54.55,1.03,3.92,-2.44,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3335,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1196.47,19.67,-49.86,138.7,21.68,-13.21,17.59,5.45,17.0,9.0,8.0,52.94,1.31,4.65,-2.45,1000,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
671,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1172.96,17.32,-49.86,134.01,21.32,-12.42,13.85,6.21,21.0,14.0,7.0,66.67,0.93,2.56,-2.33,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3334,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1159.15,15.94,-49.86,131.26,20.1,-12.0,28.0,7.63,23.0,11.0,12.0,47.83,0.9,5.1,-2.96,1000,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
850,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1158.97,15.92,-49.86,131.22,39.69,-9.76,26.8,8.84,29.0,10.0,19.0,34.48,0.85,7.85,-2.83,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
4156,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1144.62,14.49,-49.86,128.36,14.54,0.0,0.05,0.8,1.0,1.0,0.0,100.0,14.54,14.54,0.0,1000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
683,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1138.34,13.86,-49.86,127.11,21.32,-12.52,16.98,6.14,21.0,14.0,7.0,66.67,0.79,2.62,-2.86,1000,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
215,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1137.83,13.81,-49.86,127.0,13.86,0.0,0.05,0.79,1.0,1.0,0.0,100.0,13.86,13.86,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
175,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1137.83,13.81,-49.86,127.0,13.86,0.0,0.05,0.79,1.0,1.0,0.0,100.0,13.86,13.86,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
220,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1137.83,13.81,-49.86,127.0,13.86,0.0,0.05,0.79,1.0,1.0,0.0,100.0,13.86,13.86,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
185,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1137.83,13.81,-49.86,127.0,13.86,0.0,0.05,0.79,1.0,1.0,0.0,100.0,13.86,13.86,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
188,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1137.83,13.81,-49.86,127.0,13.86,0.0,0.05,0.79,1.0,1.0,0.0,100.0,13.86,13.86,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
3311,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1127.66,12.79,-49.86,124.97,21.57,-11.44,14.93,7.28,25.0,14.0,11.0,56.0,0.68,3.6,-3.03,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1063,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1112.57,11.28,-49.86,121.97,6.24,-2.44,3.95,3.22,10.0,5.0,5.0,50.0,1.14,3.54,-1.27,1000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3489,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1106.17,10.64,-49.86,120.69,8.08,-2.18,4.32,4.57,15.0,9.0,6.0,60.0,0.72,1.72,-0.77,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
353,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1105.23,10.55,-49.86,120.5,5.62,-3.39,3.9,6.24,19.0,14.0,5.0,73.68,0.57,1.32,-1.51,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
887,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1103.43,10.37,-49.86,120.14,6.09,-2.44,2.6,3.53,11.0,6.0,5.0,54.55,0.95,2.5,-0.91,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
674,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1097.59,9.78,-49.86,118.98,21.31,-10.35,13.38,5.82,20.0,12.0,8.0,60.0,0.62,2.49,-2.17,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1070,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1097.49,9.77,-49.86,118.96,6.24,-3.03,5.14,2.92,9.0,5.0,4.0,55.56,1.12,3.51,-1.88,1000,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
360,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1096.6,9.69,-49.86,118.78,5.62,-3.39,6.78,7.57,24.0,12.0,12.0,50.0,0.43,1.68,-0.83,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3029,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1094.86,9.51,-49.86,118.43,6.8,-0.7,0.84,2.32,5.0,3.0,2.0,60.0,1.9,3.43,-0.39,1000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3768,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1088.18,8.84,-49.86,117.1,23.77,-6.88,15.77,7.13,25.0,11.0,14.0,44.0,0.53,5.31,-3.23,1000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
676,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1087.73,8.8,-49.86,117.01,21.01,-10.35,13.48,5.28,18.0,9.0,9.0,50.0,0.64,3.06,-1.79,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
3724,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1085.39,8.56,-49.86,116.54,4.4,-2.78,6.62,4.55,15.0,9.0,6.0,60.0,0.59,1.73,-1.12,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
363,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1084.65,8.49,-49.86,116.39,5.62,-3.39,4.66,6.18,19.0,12.0,7.0,63.16,0.47,1.45,-1.2,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
909,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1083.75,8.4,-49.86,116.21,6.09,-3.14,5.62,3.46,11.0,7.0,4.0,63.64,0.79,2.15,-1.59,1000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
898,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
903,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1069,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1068,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
908,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
915,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
914,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1082.08,8.23,-49.86,115.88,8.23,0.0,0.0,0.32,1.0,1.0,0.0,100.0,8.23,8.23,0.0,1000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1641,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1076.7,7.69,-49.86,114.81,5.61,-3.31,5.91,5.19,17.0,13.0,4.0,76.47,0.48,1.19,-1.84,1000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3027,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1076.6,7.69,-49.86,114.79,5.74,0.0,0.05,1.39,2.0,2.0,0.0,100.0,3.84,3.84,0.0,1000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4203,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1071.36,7.16,-49.86,113.74,6.67,0.0,0.05,1.13,2.0,2.0,0.0,100.0,3.6,3.6,0.0,1000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4182,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1071.36,7.16,-49.86,113.74,6.67,0.0,0.05,1.13,2.0,2.0,0.0,100.0,3.6,3.6,0.0,1000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
847,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1066.45,6.67,-49.86,112.76,39.66,-8.74,26.55,10.38,36.0,11.0,25.0,30.56,0.46,7.14,-2.49,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4220,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1065.7,6.59,-49.86,112.61,6.67,0.0,0.05,1.06,1.0,1.0,0.0,100.0,6.67,6.67,0.0,1000,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4933,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1059.66,5.99,-49.86,111.41,5.46,-1.63,1.68,1.4,3.0,2.0,1.0,66.67,2.03,3.86,-1.63,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4991,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.4,5.47,-49.86,110.36,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4854,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.37,5.46,-49.86,110.35,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4543,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.37,5.46,-49.86,110.35,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4532,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.37,5.46,-49.86,110.35,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4522,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.37,5.46,-49.86,110.35,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2622,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1054.36,5.46,-49.86,110.35,5.54,0.0,0.05,1.05,1.0,1.0,0.0,100.0,5.54,5.54,0.0,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3726,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1052.46,5.27,-49.86,109.97,4.41,-2.79,7.46,5.07,17.0,10.0,7.0,58.82,0.34,1.33,-1.08,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1568,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1050.4,5.06,-49.86,109.56,3.54,-3.31,5.64,6.58,22.0,16.0,6.0,72.73,0.25,0.72,-0.98,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3036,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1049.02,4.93,-49.86,109.29,5.48,-0.43,0.5,1.34,2.0,1.0,1.0,50.0,2.52,5.48,-0.43,1000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
855,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1046.14,4.64,-49.86,108.71,38.29,-7.23,34.68,9.25,35.0,10.0,25.0,28.57,0.44,8.95,-2.97,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3766,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1045.67,4.59,-49.86,108.62,23.77,-7.85,21.64,6.96,25.0,12.0,13.0,48.0,0.38,4.85,-3.75,1000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1643,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1045.38,4.56,-49.86,108.56,5.61,-3.33,7.19,5.76,19.0,10.0,9.0,52.63,0.28,1.37,-0.95,1000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
376,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1044.98,4.52,-49.86,108.48,5.62,-3.39,6.95,7.57,23.0,11.0,12.0,47.83,0.23,1.55,-0.98,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
374,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1044.64,4.49,-49.86,108.41,5.62,-3.39,5.47,6.18,18.0,12.0,6.0,66.67,0.29,1.22,-1.58,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1578,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1040.13,4.04,-49.86,107.51,3.57,-3.31,4.11,5.99,20.0,12.0,8.0,60.0,0.23,0.76,-0.57,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1583,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1038.91,3.92,-49.86,107.27,3.42,-3.31,6.18,5.08,17.0,10.0,7.0,58.82,0.26,1.12,-0.97,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4192,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1028.52,2.88,-49.86,105.2,6.67,-4.02,4.04,1.2,3.0,2.0,1.0,66.67,1.07,3.61,-4.02,1000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
734,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1027.03,2.73,-49.86,104.9,5.68,-3.92,9.84,6.54,21.0,8.0,13.0,38.1,0.17,2.1,-1.02,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
729,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1026.6,2.68,-49.86,104.81,5.71,-3.33,5.37,8.44,27.0,10.0,17.0,37.04,0.14,1.75,-0.81,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1745,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1026.58,2.68,-49.86,104.81,3.37,-3.35,4.73,5.64,19.0,10.0,9.0,52.63,0.17,0.98,-0.73,1000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
178,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1024.13,2.44,-49.86,104.32,5.07,-10.35,17.6,9.98,33.0,20.0,13.0,60.61,0.13,1.5,-1.97,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
666,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1021.59,2.18,-49.86,103.81,4.83,-10.35,13.58,8.65,29.0,17.0,12.0,58.62,0.13,1.44,-1.72,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
368,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1020.74,2.1,-49.86,103.64,3.69,-3.31,6.29,4.71,15.0,8.0,7.0,53.33,0.18,1.3,-1.11,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1575,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1018.3,1.85,-49.86,103.16,3.6,-3.35,5.04,6.52,22.0,12.0,10.0,54.55,0.11,0.69,-0.58,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1564,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1015.27,1.55,-49.86,102.55,3.56,-3.34,10.92,11.16,38.0,23.0,15.0,60.53,0.07,0.71,-0.91,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1014.68,1.49,-49.86,102.44,1.3,-0.96,1.03,1.5,5.0,3.0,2.0,60.0,0.32,0.85,-0.49,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3763,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1013.96,1.42,-49.86,102.29,23.77,-7.56,17.55,8.29,29.0,12.0,17.0,41.38,0.22,4.9,-3.08,1000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1011.26,1.15,-49.86,101.75,1.37,-0.94,1.01,1.5,5.0,3.0,2.0,60.0,0.25,0.88,-0.69,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
216,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.51,1.07,-49.86,101.6,5.07,-10.67,20.29,9.87,32.0,20.0,12.0,62.5,0.1,1.55,-2.33,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2576,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2555,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2664,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2544,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2548,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3004,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1010.07,1.03,-49.86,101.51,1.1,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.1,1.1,0.0,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2710,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1009.85,1.01,-49.86,101.47,1.08,0.0,0.05,1.01,1.0,1.0,0.0,100.0,1.08,1.08,0.0,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
201,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1008.48,0.87,-49.86,101.2,0.71,-0.96,1.04,1.49,5.0,3.0,2.0,60.0,0.19,0.65,-0.49,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1580,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1008.01,0.82,-49.86,101.1,3.42,-3.31,6.64,5.28,18.0,12.0,6.0,66.67,0.08,0.67,-1.11,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1740,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1007.83,0.81,-49.86,101.07,3.4,-3.34,9.17,7.15,24.0,13.0,11.0,54.17,0.07,1.0,-1.04,1000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3433,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1007.59,0.78,-49.86,101.02,0.83,0.0,0.05,0.83,2.0,2.0,0.0,100.0,0.41,0.41,0.0,1000,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
190,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1006.82,0.71,-49.86,100.87,0.71,-0.96,1.03,1.49,5.0,3.0,2.0,60.0,0.16,0.59,-0.49,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
221,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1005.8,0.6,-49.86,100.66,5.71,-12.42,15.47,6.41,21.0,17.0,4.0,80.95,0.11,1.41,-5.38,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3384,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1005.35,0.56,-49.86,100.57,5.66,-9.94,11.55,4.54,15.0,9.0,6.0,60.0,0.11,1.76,-2.36,1000,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3727,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1004.65,0.49,-49.86,100.43,4.45,-2.77,6.66,3.83,13.0,7.0,6.0,53.85,0.07,1.09,-1.12,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1585,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1003.08,0.33,-49.86,100.12,3.44,-3.31,5.17,5.0,17.0,8.0,9.0,47.06,0.05,0.78,-0.6,1000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
3324,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1001.76,0.2,-49.86,99.86,1.08,-0.96,1.03,1.49,5.0,2.0,3.0,40.0,0.06,0.82,-0.44,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
189,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1001.25,0.15,-49.86,99.76,5.79,-12.42,15.5,6.75,22.0,15.0,7.0,68.18,0.09,1.4,-2.72,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1743,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],1000.85,0.11,-49.86,99.68,3.42,-3.31,6.16,5.32,18.0,11.0,7.0,61.11,0.04,0.77,-1.11,1000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
129,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],999.29,-0.05,-49.86,99.37,0.0,-0.05,0.05,0.3,1.0,0.0,1.0,0.0,-0.05,0.0,-0.05,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
255,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],999.29,-0.05,-49.86,99.37,0.0,-0.05,0.05,0.3,1.0,0.0,1.0,0.0,-0.05,0.0,-0.05,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
125,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],999.29,-0.05,-49.86,99.37,0.0,-0.05,0.05,0.3,1.0,0.0,1.0,0.0,-0.05,0.0,-0.05,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
157,[2022-05-01 00:00:00] -> [2022-06-30 08:00:00],999.29,-0.05,-49.86,99.37,0.0,-0.05,0.05,0.3,1.0,0.0,1.0,0.0,-0.05,0.0,-0.05,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
