,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
49,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],613.36,-38.65,-49.4,21.24,0.0,-10.29,38.65,2.69,9.0,0.0,9.0,0.0,-5.19,0.0,-5.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
601,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],613.36,-38.65,-49.4,21.24,0.0,-10.29,38.65,2.83,9.0,0.0,9.0,0.0,-5.18,0.0,-5.18,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
444,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],612.44,-38.74,-49.4,21.06,13.67,-4.43,47.13,25.65,116.0,27.0,89.0,23.28,-0.38,2.23,-1.17,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
588,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],612.35,-38.75,-49.4,21.04,16.79,-7.03,52.77,69.88,328.0,110.0,218.0,33.54,-0.1,1.96,-1.14,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],611.96,-38.79,-49.4,20.97,0.0,-10.61,38.79,3.01,10.0,0.0,10.0,0.0,-4.69,0.0,-4.69,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
976,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],611.34,-38.85,-49.4,20.84,0.0,-11.55,38.85,2.72,9.0,0.0,9.0,0.0,-5.21,0.0,-5.21,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
271,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],610.5,-38.94,-49.4,20.68,16.72,-4.45,47.43,39.05,174.0,48.0,126.0,27.59,-0.23,2.21,-1.17,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],610.4,-38.95,-49.4,20.66,0.0,-10.53,38.95,2.69,9.0,0.0,9.0,0.0,-5.25,0.0,-5.25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
812,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],610.11,-38.98,-49.4,20.6,0.0,-10.29,38.98,2.68,9.0,0.0,9.0,0.0,-5.25,0.0,-5.25,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
982,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],609.91,-38.99,-49.4,20.56,21.73,-4.9,46.18,17.88,81.0,19.0,62.0,23.46,-0.54,3.19,-1.68,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
740,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],609.01,-39.08,-49.4,20.38,0.0,-8.55,39.08,2.93,10.0,0.0,10.0,0.0,-4.77,0.0,-4.77,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
46,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],608.3,-39.16,-49.4,20.24,17.51,-4.67,49.94,67.47,274.0,85.0,189.0,31.02,-0.13,1.97,-1.08,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
533,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],607.76,-39.21,-49.4,20.14,21.11,-6.23,50.89,17.56,83.0,20.0,63.0,24.1,-0.53,3.07,-1.67,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
564,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],607.68,-39.22,-49.4,20.12,1.42,-9.96,39.22,3.35,12.0,2.0,10.0,16.67,-3.98,1.0,-4.97,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
252,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],606.9,-39.3,-49.4,19.97,3.35,-11.2,39.3,3.75,14.0,2.0,12.0,14.29,-3.41,1.74,-4.27,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
926,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],606.79,-39.31,-49.4,19.95,0.0,-12.33,39.31,2.81,9.0,0.0,9.0,0.0,-5.28,0.0,-5.28,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
532,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],606.35,-39.35,-49.4,19.86,26.5,-5.94,47.73,22.9,106.0,25.0,81.0,23.58,-0.39,3.63,-1.63,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
311,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],604.42,-39.54,-49.4,19.48,0.0,-9.26,39.54,3.19,11.0,0.0,11.0,0.0,-4.39,0.0,-4.39,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
449,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],604.04,-39.58,-49.4,19.4,14.24,-4.79,42.08,24.08,105.0,28.0,77.0,26.67,-0.43,1.97,-1.3,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
972,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],602.14,-39.77,-49.4,19.03,0.0,-13.15,39.77,2.79,9.0,0.0,9.0,0.0,-5.36,0.0,-5.36,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
518,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],602.06,-39.78,-49.4,19.01,0.0,-11.08,39.78,2.98,10.0,0.0,10.0,0.0,-4.87,0.0,-4.87,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
75,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.94,-39.79,-49.4,18.99,0.0,-9.26,39.79,2.85,10.0,0.0,10.0,0.0,-4.87,0.0,-4.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
19,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.92,-39.79,-49.4,18.98,0.0,-9.23,39.79,2.87,10.0,0.0,10.0,0.0,-4.87,0.0,-4.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
983,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.23,-39.86,-49.4,18.84,0.0,-11.06,39.86,2.67,9.0,0.0,9.0,0.0,-5.39,0.0,-5.39,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
273,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],601.01,-39.88,-49.4,18.8,0.0,-11.0,39.88,3.21,11.0,0.0,11.0,0.0,-4.44,0.0,-4.44,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
824,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],600.97,-39.89,-49.4,18.79,15.39,-6.39,53.0,56.16,249.0,86.0,163.0,34.54,-0.15,2.01,-1.3,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],600.94,-39.89,-49.4,18.79,4.2,-13.86,48.41,8.09,32.0,17.0,15.0,53.12,-1.43,2.01,-5.33,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],600.24,-39.96,-49.4,18.65,0.0,-9.65,39.96,3.49,12.0,0.0,12.0,0.0,-4.08,0.0,-4.08,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
945,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],599.25,-40.06,-49.4,18.45,9.77,-5.38,43.84,26.13,117.0,30.0,87.0,25.64,-0.38,2.65,-1.43,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
711,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],598.74,-40.11,-49.4,18.35,16.72,-6.5,49.53,27.49,121.0,30.0,91.0,24.79,-0.36,3.2,-1.53,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
74,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],598.57,-40.13,-49.4,18.32,0.0,-9.36,40.13,3.67,13.0,0.0,13.0,0.0,-3.79,0.0,-3.79,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
387,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],598.01,-40.19,-49.4,18.21,24.0,-4.82,53.88,24.25,116.0,23.0,93.0,19.83,-0.38,3.18,-1.26,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
283,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],596.96,-40.29,-49.4,18.0,20.35,-5.34,49.25,18.88,87.0,19.0,68.0,21.84,-0.52,3.35,-1.61,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
578,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],596.9,-40.3,-49.4,17.99,20.01,-5.96,47.19,20.36,90.0,23.0,67.0,25.56,-0.5,3.11,-1.74,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
565,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],595.36,-40.45,-49.4,17.68,0.0,-9.56,40.45,2.93,10.0,0.0,10.0,0.0,-4.97,0.0,-4.97,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
947,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],595.15,-40.47,-49.4,17.64,21.78,-5.13,54.12,17.35,82.0,19.0,63.0,23.17,-0.56,2.87,-1.6,1000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
798,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],594.76,-40.51,-49.4,17.57,15.37,-6.39,53.35,58.47,265.0,91.0,174.0,34.34,-0.15,1.95,-1.24,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],594.73,-40.51,-49.4,17.56,17.54,-4.66,48.45,98.19,392.0,138.0,254.0,35.2,-0.09,1.31,-0.86,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],592.6,-40.73,-49.4,17.14,16.72,-6.44,49.46,30.11,133.0,37.0,96.0,27.82,-0.33,2.59,-1.46,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
720,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],592.21,-40.77,-49.4,17.06,17.04,-5.69,53.41,25.7,118.0,32.0,86.0,27.12,-0.38,2.68,-1.52,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
694,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],592.12,-40.77,-49.4,17.04,0.0,-9.62,40.77,2.91,10.0,0.0,10.0,0.0,-5.03,0.0,-5.03,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
695,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],591.96,-40.79,-49.4,17.01,0.0,-9.15,40.79,2.91,10.0,0.0,10.0,0.0,-5.03,0.0,-5.03,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
282,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],591.23,-40.86,-49.4,16.87,16.72,-5.42,48.34,31.3,145.0,42.0,103.0,28.97,-0.31,2.32,-1.38,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
857,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],591.06,-40.88,-49.4,16.84,8.54,-7.78,41.59,34.03,147.0,50.0,97.0,34.01,-0.31,1.99,-1.49,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
837,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],590.32,-40.95,-49.4,16.69,31.8,-5.34,57.0,18.72,96.0,18.0,78.0,18.75,-0.46,3.89,-1.46,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
18,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],590.24,-40.96,-49.4,16.67,0.0,-9.56,40.96,3.91,14.0,0.0,14.0,0.0,-3.62,0.0,-3.62,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
858,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],590.06,-40.98,-49.4,16.64,4.83,-7.73,40.98,10.72,48.0,1.0,47.0,2.08,-1.06,4.83,-1.18,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
796,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],589.84,-41.0,-49.4,16.59,0.0,-12.4,41.0,3.26,11.0,0.0,11.0,0.0,-4.59,0.0,-4.59,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
416,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],589.09,-41.08,-49.4,16.45,14.77,-5.57,48.77,34.52,147.0,39.0,108.0,26.53,-0.31,2.26,-1.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
261,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],588.28,-41.16,-49.4,16.29,20.69,-6.28,52.49,19.67,93.0,22.0,71.0,23.66,-0.51,2.82,-1.54,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
257,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],587.98,-41.19,-49.4,16.23,20.79,-5.29,54.16,23.51,111.0,26.0,85.0,23.42,-0.42,2.59,-1.34,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
847,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],587.18,-41.27,-49.4,16.07,8.55,-7.63,47.45,34.86,161.0,59.0,102.0,36.65,-0.28,1.76,-1.46,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
741,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],586.25,-41.36,-49.4,15.88,0.0,-9.56,41.36,2.9,10.0,0.0,10.0,0.0,-5.12,0.0,-5.12,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
95,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],585.5,-41.44,-49.4,15.74,20.15,-6.13,49.65,20.33,94.0,21.0,73.0,22.34,-0.5,3.27,-1.58,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
951,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],584.84,-41.5,-49.4,15.6,11.46,-5.23,41.5,24.7,101.0,33.0,68.0,32.67,-0.47,2.04,-1.69,1000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
704,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],584.53,-41.53,-49.4,15.54,18.13,-6.91,51.43,17.62,82.0,22.0,60.0,26.83,-0.57,3.42,-2.04,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
599,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],584.46,-41.54,-49.4,15.53,18.74,-6.36,48.52,47.42,212.0,65.0,147.0,30.66,-0.19,2.4,-1.34,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
60,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.79,-41.61,-49.4,15.4,0.0,-9.69,41.61,2.88,10.0,0.0,10.0,0.0,-5.16,0.0,-5.16,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
431,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.79,-41.61,-49.4,15.4,0.0,-9.69,41.61,2.88,10.0,0.0,10.0,0.0,-5.16,0.0,-5.16,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
299,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.5,-41.64,-49.4,15.34,21.3,-6.27,57.73,19.61,94.0,25.0,69.0,26.6,-0.5,2.59,-1.62,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
705,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.46,-41.64,-49.4,15.33,0.0,-11.35,41.64,2.98,10.0,0.0,10.0,0.0,-5.13,0.0,-5.13,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
880,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],583.38,-41.65,-49.4,15.32,3.98,-6.83,41.65,8.56,37.0,3.0,34.0,8.11,-1.4,1.98,-1.7,1000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
697,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],582.73,-41.71,-49.4,15.19,16.47,-6.91,47.89,19.24,86.0,22.0,64.0,25.58,-0.56,2.95,-1.77,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
430,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],581.84,-41.8,-49.4,15.01,0.0,-9.74,41.8,2.92,10.0,0.0,10.0,0.0,-5.18,0.0,-5.18,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
249,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],580.4,-41.95,-49.4,14.73,8.05,-11.1,41.95,4.33,17.0,2.0,15.0,11.76,-3.04,4.48,-4.05,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
389,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],580.33,-41.95,-49.4,14.71,0.0,-10.18,41.95,2.89,10.0,0.0,10.0,0.0,-5.21,0.0,-5.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],580.33,-41.95,-49.4,14.71,0.0,-10.18,41.95,2.89,10.0,0.0,10.0,0.0,-5.21,0.0,-5.21,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
567,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],579.14,-42.07,-49.4,14.48,19.16,-5.85,51.95,19.11,92.0,21.0,71.0,22.83,-0.53,3.19,-1.63,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
388,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],575.58,-42.43,-49.4,13.77,0.0,-10.38,42.43,2.92,10.0,0.0,10.0,0.0,-5.28,0.0,-5.28,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
703,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],573.25,-42.66,-49.4,13.31,16.72,-6.37,52.32,29.98,140.0,40.0,100.0,28.57,-0.34,2.49,-1.47,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
413,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],572.98,-42.69,-49.4,13.26,18.69,-4.72,53.46,19.07,91.0,20.0,71.0,21.98,-0.55,2.91,-1.53,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
814,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],572.59,-42.73,-49.4,13.18,20.96,-5.77,50.83,19.3,90.0,20.0,70.0,22.22,-0.55,3.33,-1.66,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
786,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],567.27,-43.26,-49.4,12.13,0.0,-11.56,43.26,2.91,10.0,0.0,10.0,0.0,-5.43,0.0,-5.43,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
799,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],566.83,-43.3,-49.4,12.05,19.47,-5.69,53.61,19.07,91.0,20.0,71.0,21.98,-0.56,3.28,-1.64,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
593,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],566.13,-43.37,-49.4,11.91,19.16,-5.85,51.96,18.71,89.0,20.0,69.0,22.47,-0.57,3.42,-1.73,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
600,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],565.08,-43.48,-49.4,11.7,20.09,-5.96,51.04,19.25,88.0,20.0,68.0,22.73,-0.58,3.4,-1.75,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
975,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],563.67,-43.62,-49.4,11.42,21.38,-5.79,51.78,17.61,84.0,19.0,65.0,22.62,-0.61,3.06,-1.68,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
424,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],563.35,-43.65,-49.4,11.36,21.73,-4.9,50.94,19.47,89.0,17.0,72.0,19.1,-0.58,3.47,-1.53,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
73,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],562.87,-43.7,-49.4,11.26,20.15,-6.1,52.34,20.66,100.0,24.0,76.0,24.0,-0.51,2.98,-1.61,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
653,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],562.22,-43.76,-49.4,11.13,4.54,-13.1,43.81,5.06,19.0,2.0,17.0,10.53,-2.88,2.33,-3.5,1000,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
626,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],560.94,-43.89,-49.4,10.88,13.45,-6.01,54.74,21.26,101.0,27.0,74.0,26.73,-0.51,2.11,-1.47,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],560.66,-43.92,-49.4,10.83,16.94,-4.89,54.19,20.75,101.0,20.0,81.0,19.8,-0.51,3.38,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
706,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],559.6,-44.03,-49.4,10.62,16.72,-6.37,51.9,27.73,130.0,34.0,96.0,26.15,-0.39,2.75,-1.5,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
540,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],559.4,-44.05,-49.4,10.58,0.0,-11.27,44.05,3.15,11.0,0.0,11.0,0.0,-5.04,0.0,-5.04,1000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
539,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],558.85,-44.1,-49.4,10.47,22.63,-6.17,56.58,18.21,87.0,19.0,68.0,21.84,-0.6,2.91,-1.58,1000,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
709,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],558.07,-44.18,-49.4,10.31,16.47,-6.91,52.4,18.52,86.0,23.0,63.0,26.74,-0.61,2.89,-1.89,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
605,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],555.98,-44.39,-49.4,9.9,29.9,-6.11,58.36,20.55,103.0,24.0,79.0,23.3,-0.49,2.83,-1.5,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
59,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],555.1,-44.48,-49.4,9.73,0.33,-9.96,44.48,3.66,14.0,1.0,13.0,7.14,-4.03,0.33,-4.36,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],554.96,-44.49,-49.4,9.7,18.33,-5.72,54.42,20.63,100.0,20.0,80.0,20.0,-0.53,3.32,-1.49,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
417,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],554.41,-44.55,-49.4,9.59,21.4,-4.94,53.04,18.88,91.0,19.0,72.0,20.88,-0.58,3.09,-1.55,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
276,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],553.91,-44.6,-49.4,9.49,22.07,-6.28,53.74,19.51,92.0,21.0,71.0,22.83,-0.57,3.07,-1.65,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
517,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],553.87,-44.6,-49.4,9.48,21.81,-6.23,54.81,20.29,99.0,23.0,76.0,23.23,-0.53,2.74,-1.52,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
589,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],553.16,-44.67,-49.4,9.34,17.45,-5.14,55.92,18.41,92.0,23.0,69.0,25.0,-0.58,2.94,-1.75,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
825,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],552.54,-44.73,-49.4,9.22,19.47,-5.69,54.78,18.36,90.0,19.0,71.0,21.11,-0.59,3.37,-1.65,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
997,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],550.55,-44.93,-49.4,8.83,10.83,-5.04,46.53,20.13,93.0,21.0,72.0,22.58,-0.59,2.09,-1.38,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
929,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],550.24,-44.96,-49.4,8.77,20.41,-6.28,55.12,16.63,83.0,18.0,65.0,21.69,-0.65,3.12,-1.69,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
687,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],549.39,-45.05,-49.4,8.6,6.21,-14.33,45.05,3.18,12.0,2.0,10.0,16.67,-4.63,5.31,-6.62,1000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
714,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],548.85,-45.1,-49.4,8.49,17.04,-5.68,56.49,34.57,165.0,53.0,112.0,32.12,-0.31,1.8,-1.31,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
